Combination,Columns,Feature,Coefficient,p-value
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__coronavirus__lag_30']",casos__ratio_population__num_casos_prueba_test_ac__lag_14,11.587848089211764,9.203660733915761e-06
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__coronavirus__lag_30']",casos__ratio_population__num_casos_prueba_test_ac__lag_21,-4.054986438857428,0.07898768448909255
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__coronavirus__lag_30']",googletrends__tanatorio__lag_10,7.793951899294136,2.6078516232946703e-14
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__coronavirus__lag_30']",googletrends__entubado__lag_20,4.422586733599408,5.082791501117973e-07
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__coronavirus__lag_30']",googletrends__coronavirus__lag_30,7.300061146001234,4.447530573845251e-08
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__coronavirus__lag_30']",const,18.42226656026406,1.7360749339132965e-158
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__coronavirus__lag_30']",casos__ratio_population__num_casos_prueba_pcr__lag_14,14.353087084559826,3.8011942697490225e-117
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__coronavirus__lag_30']",casos__ratio_population__num_casos_prueba_test_ac__lag_21,4.857401106839037,1.0406470142111971e-16
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__coronavirus__lag_30']",googletrends__tanatorio__lag_10,4.37591220683683,2.3170385420172202e-17
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__coronavirus__lag_30']",googletrends__entubado__lag_20,3.1832922530874606,8.582141440196385e-13
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__coronavirus__lag_30']",googletrends__coronavirus__lag_30,10.7619160683594,1.3244931353446089e-58
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20']",const,18.42226656026406,6.3203515460067906e-145
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20']",casos__ratio_population__num_casos_prueba_pcr__lag_14,14.124099536279891,2.321190102103196e-103
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20']",casos__ratio_population__num_casos_prueba_test_ac__lag_14,18.807972038459535,1.516122394214097e-42
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20']",casos__ratio_population__num_casos_prueba_test_ac__lag_21,-6.812383615341999,5.846692085906722e-08
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20']",googletrends__tanatorio__lag_10,1.4092603232399563,0.008514061754887734
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20']",googletrends__entubado__lag_20,3.2655038037559874,3.231529170105897e-11
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__entubado__lag_20', 'googletrends__coronavirus__lag_30']",const,18.42226656026406,5.343210344686809e-163
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__entubado__lag_20', 'googletrends__coronavirus__lag_30']",casos__ratio_population__num_casos_prueba_pcr__lag_14,14.97085175345975,1.0230656008378425e-130
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__entubado__lag_20', 'googletrends__coronavirus__lag_30']",casos__ratio_population__num_casos_prueba_test_ac__lag_14,12.613736466818752,1.2226951546126843e-22
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__entubado__lag_20', 'googletrends__coronavirus__lag_30']",casos__ratio_population__num_casos_prueba_test_ac__lag_21,-6.08652766468521,9.264961083859188e-09
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__entubado__lag_20', 'googletrends__coronavirus__lag_30']",googletrends__entubado__lag_20,3.154279231935521,2.101331821892984e-13
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__entubado__lag_20', 'googletrends__coronavirus__lag_30']",googletrends__coronavirus__lag_30,6.597599384589478,1.5248357231482409e-24
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__coronavirus__lag_30']",const,18.42226656026406,2.6731427157366628e-164
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__coronavirus__lag_30']",casos__ratio_population__num_casos_prueba_pcr__lag_14,14.571111942678357,4.4013834431067537e-125
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__coronavirus__lag_30']",casos__ratio_population__num_casos_prueba_test_ac__lag_14,11.687001706736837,1.324699093014397e-19
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__coronavirus__lag_30']",casos__ratio_population__num_casos_prueba_test_ac__lag_21,-3.775520947115027,0.0006599906662849723
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__coronavirus__lag_30']",googletrends__tanatorio__lag_10,3.891224141812571,6.335731116082553e-15
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__coronavirus__lag_30']",googletrends__coronavirus__lag_30,8.40415420881842,3.580499868823081e-34
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",const,18.42226656026406,7.62715141118164e-110
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",casos__ratio_population__num_casos_prueba_test_ac__lag_14,-0.5067238461509629,0.6180023470125147
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",googletrends__tanatorio__lag_10,9.88589863189095,2.4248782671611957e-39
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",googletrends__entubado__lag_20,4.121915544002556,1.9329293100461836e-10
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",googletrends__confinamiento__lag_30,13.348094268789675,4.728371581044598e-53
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",googletrends__coronavirus__lag_30,8.461752543648336,3.383194585906692e-18
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",const,18.42226656026406,1.8192592589342816e-155
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",casos__ratio_population__num_casos_prueba_pcr__lag_14,11.387626266929471,7.046272164535422e-59
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",googletrends__tanatorio__lag_10,4.835814417787534,6.6578708752800926e-18
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",googletrends__entubado__lag_20,3.57167156738262,3.633484324599659e-15
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",googletrends__confinamiento__lag_30,4.7573314443089565,3.9130636975227583e-13
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",googletrends__coronavirus__lag_30,11.487372089984321,1.3772508175037013e-66
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30']",const,18.42226656026406,1.0278603825610841e-139
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30']",casos__ratio_population__num_casos_prueba_pcr__lag_14,13.775008699673764,1.710069159718257e-56
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30']",casos__ratio_population__num_casos_prueba_test_ac__lag_14,12.42565485599972,9.21820581272596e-48
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30']",googletrends__tanatorio__lag_10,2.513244309287925,2.5754051855916216e-05
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30']",googletrends__entubado__lag_20,3.551446974699358,4.411257726350311e-12
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30']",googletrends__confinamiento__lag_30,0.6089385222478328,0.4875668664669416
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",const,18.42226656026406,4.549072383792354e-158
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",casos__ratio_population__num_casos_prueba_pcr__lag_14,16.229633818450193,2.238922013295782e-99
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",casos__ratio_population__num_casos_prueba_test_ac__lag_14,7.630745891621011,5.676449616165328e-21
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",googletrends__entubado__lag_20,3.300470107631145,1.7172071397756372e-13
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",googletrends__confinamiento__lag_30,-1.7869333087097312,0.009481894216434179
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",googletrends__coronavirus__lag_30,7.277871241990308,1.717447827161238e-27
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__tanatorio__lag_10', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",const,18.42226656026406,3.5023591353311244e-162
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__tanatorio__lag_10', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",casos__ratio_population__num_casos_prueba_pcr__lag_14,14.325599065405823,1.770349735532736e-75
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__tanatorio__lag_10', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",casos__ratio_population__num_casos_prueba_test_ac__lag_14,7.755544292050254,4.6651093463869055e-23
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__tanatorio__lag_10', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",googletrends__tanatorio__lag_10,4.665539660520694,2.5207268771699774e-18
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__tanatorio__lag_10', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",googletrends__confinamiento__lag_30,0.4564171504126507,0.5373644573914506
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__tanatorio__lag_10', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",googletrends__coronavirus__lag_30,8.969573906737873,6.774071864613192e-39
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__coronavirus__lag_30']",const,18.42226656026406,1.9661369395536477e-170
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__coronavirus__lag_30']",casos__ratio_population__num_casos_prueba_pcr__lag_14,14.29024230317883,2.7859115966166462e-127
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__coronavirus__lag_30']",casos__ratio_population__num_casos_prueba_test_ac__lag_14,7.223438367141703,1.456914955349627e-30
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__coronavirus__lag_30']",googletrends__tanatorio__lag_10,3.871047456476183,2.0171058141109e-17
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__coronavirus__lag_30']",googletrends__entubado__lag_20,2.717496543917278,3.5461979191248266e-11
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__coronavirus__lag_30']",googletrends__coronavirus__lag_30,8.405163115238839,5.018793997384547e-38
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",const,18.42226656026406,3.1033551724943106e-115
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",casos__ratio_population__num_casos_prueba_test_ac__lag_14,8.654362722743063,2.1900013225375556e-06
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",casos__ratio_population__num_casos_prueba_test_ac__lag_21,-9.846195732304183,3.6409053658459724e-09
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",googletrends__tanatorio__lag_10,8.36374536448961,4.7352032542478804e-29
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",googletrends__entubado__lag_20,3.8543475325429775,4.801062315811517e-10
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",googletrends__confinamiento__lag_30,14.122912290969074,7.8741686605674e-60
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",googletrends__coronavirus__lag_30,7.108381293921736,5.6253168509862864e-14
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",const,18.42226656026406,1.29266539960126e-159
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",casos__ratio_population__num_casos_prueba_pcr__lag_14,12.927763298051458,2.6617375408668395e-61
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",casos__ratio_population__num_casos_prueba_test_ac__lag_21,3.5678965620115735,7.577221257782389e-07
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",googletrends__tanatorio__lag_10,4.876278974741759,3.9427862201760993e-19
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",googletrends__entubado__lag_20,3.2507019714891023,1.9855477316824845e-13
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",googletrends__confinamiento__lag_30,2.2774848731088855,0.003958946202880888
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30', 'googletrends__coronavirus__lag_30']",googletrends__coronavirus__lag_30,10.569828679121745,2.5102850007178754e-57
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30']",const,18.42226656026406,1.2912108916407123e-145
"('googletrends', 'casos')","['const', 'casos__ratio_population__num_casos_prueba_pcr__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_14', 'casos__ratio_population__num_casos_prueba_test_ac__lag_21', 'googletrends__tanatorio__lag_10', 'googletrends__entubado__lag_20', 'googletrends__confinamiento__lag_30']",casos__ratio_population__num_casos_prueba_pcr__lag_14,12.787933648977615,3.27979898674438e-52
